id,zip,lat,lng,city,state_id,state_name,county_name,county_names_all,timezone
28296,81640,40.65844,-108.51905,Maybell,CO,Colorado,Moffat,Moffat,America/Denver
28297,81641,40.0804,-107.76297,Meeker,CO,Colorado,Rio Blanco,Rio Blanco|Moffat,America/Denver
28298,81642,39.31983,-106.65933,Meredith,CO,Colorado,Pitkin,Pitkin,America/Denver
28299,81643,39.07824,-108.15794,Mesa,CO,Colorado,Mesa,Mesa,America/Denver
28300,81645,39.45072,-106.41702,Minturn,CO,Colorado,Eagle,Eagle,America/Denver
28301,81646,39.10254,-107.99628,Molina,CO,Colorado,Mesa,Mesa,America/Denver
28302,81647,39.62108,-107.5542,New Castle,CO,Colorado,Garfield,Garfield,America/Denver
28303,81648,39.97213,-108.73354,Rangely,CO,Colorado,Rio Blanco,Rio Blanco,America/Denver
28304,81649,39.51832,-106.31039,Red Cliff,CO,Colorado,Eagle,Eagle,America/Denver
28305,81650,39.73873,-108.11824,Rifle,CO,Colorado,Garfield,Garfield|Rio Blanco,America/Denver
28306,81652,39.48535,-107.65622,Silt,CO,Colorado,Garfield,Garfield,America/Denver
28307,81653,40.96556,-107.2706,Slater,CO,Colorado,Moffat,Moffat|Routt,America/Denver
28308,81654,39.22581,-107.03027,Snowmass,CO,Colorado,Pitkin,Pitkin,America/Denver
28309,81655,39.75114,-106.53373,Wolcott,CO,Colorado,Eagle,Eagle,America/Denver
28310,81656,39.28383,-106.89719,Woody Creek,CO,Colorado,Pitkin,Pitkin,America/Denver
28311,81657,39.6512,-106.32342,Vail,CO,Colorado,Eagle,Eagle,America/Denver
28312,82001,41.09143,-104.93442,Cheyenne,WY,Wyoming,Laramie,Laramie,America/Denver
28313,82005,41.14781,-104.8645,Fe Warren Afb,WY,Wyoming,Laramie,Laramie,America/Denver
28314,82007,41.06472,-104.74951,Cheyenne,WY,Wyoming,Laramie,Laramie,America/Denver
28315,82009,41.3782,-104.84869,Cheyenne,WY,Wyoming,Laramie,Laramie,America/Denver
28316,82050,41.45315,-104.1898,Albin,WY,Wyoming,Laramie,Laramie,America/Denver
28317,82051,41.57352,-105.6112,Bosler,WY,Wyoming,Albany,Albany,America/Denver
28318,82052,41.11856,-105.30861,Buford,WY,Wyoming,Albany,Albany,America/Denver
28319,82053,41.25087,-104.35077,Burns,WY,Wyoming,Laramie,Laramie,America/Denver
28320,82054,41.06376,-104.36061,Carpenter,WY,Wyoming,Laramie,Laramie,America/Denver
28321,82055,41.33767,-106.16839,Centennial,WY,Wyoming,Albany,Albany,America/Denver
28322,82058,42.09055,-105.59802,Garrett,WY,Wyoming,Albany,Albany,America/Denver
28323,82059,41.05729,-105.17729,Granite Canon,WY,Wyoming,Laramie,Laramie,America/Denver
28324,82060,41.23547,-104.50147,Hillsdale,WY,Wyoming,Laramie,Laramie,America/Denver
28325,82061,41.44497,-105.14912,Horse Creek,WY,Wyoming,Laramie,Laramie,America/Denver
28326,82063,40.88767,-105.9845,Jelm,WY,Wyoming,Albany,Albany|Larimer,America/Denver
28327,82070,41.20539,-105.83205,Laramie,WY,Wyoming,Albany,Albany,America/Denver
28328,82072,41.42474,-105.47812,Laramie,WY,Wyoming,Albany,Albany,America/Denver
28329,82073,41.35677,-105.58757,Laramie,WY,Wyoming,Albany,Albany,America/Denver
28330,82081,41.52211,-104.41725,Meriden,WY,Wyoming,Laramie,Laramie,America/Denver
28331,82082,41.23335,-104.12182,Pine Bluffs,WY,Wyoming,Laramie,Laramie|Banner,America/Denver
28332,82083,41.65941,-106.08568,Rock River,WY,Wyoming,Albany,Albany|Carbon,America/Denver
28333,82084,41.0361,-105.54661,Tie Siding,WY,Wyoming,Albany,Albany,America/Denver
28334,82190,44.5744,-110.51808,Yellowstone National Park,WY,Wyoming,Park,Park|Teton,America/Denver
28335,82201,42.01851,-105.14688,Wheatland,WY,Wyoming,Platte,Platte|Albany,America/Denver
28336,82210,41.74661,-104.83081,Chugwater,WY,Wyoming,Platte,Platte|Goshen,America/Denver
28337,82212,42.28847,-104.52488,Fort Laramie,WY,Wyoming,Goshen,Goshen,America/Denver
28338,82213,42.49127,-104.99113,Glendo,WY,Wyoming,Platte,Platte,America/Denver
28339,82214,42.26072,-104.75951,Guernsey,WY,Wyoming,Platte,Platte,America/Denver
28340,82215,42.38176,-104.76064,Hartville,WY,Wyoming,Platte,Platte,America/Denver
28341,82217,41.76566,-104.1701,Hawk Springs,WY,Wyoming,Goshen,Goshen,America/Denver
28342,82219,42.49875,-104.51339,Jay Em,WY,Wyoming,Goshen,Goshen,America/Denver
28343,82221,41.63837,-104.34292,Lagrange,WY,Wyoming,Goshen,Goshen,America/Denver
28344,82222,43.20147,-104.67087,Lance Creek,WY,Wyoming,Niobrara,Niobrara,America/Denver
28345,82223,42.12846,-104.39494,Lingle,WY,Wyoming,Goshen,Goshen,America/Denver
28346,82224,43.04212,-104.79743,Lost Springs,WY,Wyoming,Niobrara,Niobrara,America/Denver
28347,82225,42.98523,-104.31652,Lusk,WY,Wyoming,Niobrara,Niobrara|Goshen,America/Denver
28348,82227,42.76168,-104.72261,Manville,WY,Wyoming,Niobrara,Niobrara,America/Denver
28349,82229,42.87669,-104.96792,Shawnee,WY,Wyoming,Converse,Converse,America/Denver
28350,82240,42.24072,-104.17919,Torrington,WY,Wyoming,Goshen,Goshen,America/Denver
28351,82242,42.69459,-104.1093,Van Tassell,WY,Wyoming,Niobrara,Niobrara,America/Denver
28352,82243,41.9945,-104.4275,Veteran,WY,Wyoming,Goshen,Goshen,America/Denver
28353,82244,41.88119,-104.43974,Yoder,WY,Wyoming,Goshen,Goshen,America/Denver
28354,82301,41.88846,-107.49508,Rawlins,WY,Wyoming,Carbon,Carbon|Sweetwater|Fremont,America/Denver
28355,82321,41.17809,-107.76322,Baggs,WY,Wyoming,Carbon,Carbon,America/Denver
28356,82322,42.23771,-107.56103,Bairoil,WY,Wyoming,Sweetwater,Sweetwater,America/Denver
28357,82323,41.04457,-107.49892,Dixon,WY,Wyoming,Carbon,Carbon,America/Denver
28358,82324,41.66703,-106.41037,Elk Mountain,WY,Wyoming,Carbon,Carbon,America/Denver
28359,82325,41.16527,-107.07331,Encampment,WY,Wyoming,Carbon,Carbon,America/Denver
28360,82327,42.16538,-106.68553,Hanna,WY,Wyoming,Carbon,Carbon,America/Denver
28361,82329,42.08873,-106.07531,Medicine Bow,WY,Wyoming,Carbon,Carbon|Albany,America/Denver
28362,82331,41.3839,-106.80053,Saratoga,WY,Wyoming,Carbon,Carbon,America/Denver
28363,82332,41.05674,-107.29439,Savery,WY,Wyoming,Carbon,Carbon,America/Denver
28364,82334,41.8812,-106.99553,Sinclair,WY,Wyoming,Carbon,Carbon,America/Denver
28365,82335,41.81001,-106.85236,Walcott,WY,Wyoming,Carbon,Carbon,America/Denver
28366,82336,41.73137,-108.19015,Wamsutter,WY,Wyoming,Sweetwater,Sweetwater,America/Denver
28367,82401,43.98603,-108.14599,Worland,WY,Wyoming,Washakie,Washakie|Big Horn|Hot Springs,America/Denver
28368,82410,44.36572,-108.12363,Basin,WY,Wyoming,Big Horn,Big Horn,America/Denver
28369,82411,44.41452,-108.45816,Burlington,WY,Wyoming,Big Horn,Big Horn,America/Denver
28370,82412,44.79598,-108.55221,Byron,WY,Wyoming,Big Horn,Big Horn,America/Denver
28371,82414,44.47308,-109.58734,Cody,WY,Wyoming,Park,Park,America/Denver
28372,82420,44.92284,-108.45493,Cowley,WY,Wyoming,Big Horn,Big Horn,America/Denver
28373,82421,44.90754,-108.59834,Deaver,WY,Wyoming,Big Horn,Big Horn|Park,America/Denver
28374,82422,44.49766,-108.38215,Emblem,WY,Wyoming,Big Horn,Big Horn,America/Denver
28375,82423,44.97006,-108.58398,Frannie,WY,Wyoming,Big Horn,Big Horn|Park,America/Denver
28376,82426,44.52252,-107.76196,Greybull,WY,Wyoming,Big Horn,Big Horn,America/Denver
28377,82428,44.3084,-107.52607,Hyattville,WY,Wyoming,Big Horn,Big Horn,America/Denver
28378,82430,43.82019,-108.18855,Kirby,WY,Wyoming,Hot Springs,Hot Springs,America/Denver
28379,82431,44.84238,-108.16573,Lovell,WY,Wyoming,Big Horn,Big Horn,America/Denver
28380,82432,44.22676,-107.89134,Manderson,WY,Wyoming,Big Horn,Big Horn,America/Denver
28381,82433,44.06316,-109.10138,Meeteetse,WY,Wyoming,Park,Park,America/Denver
28382,82434,44.38717,-108.30866,Otto,WY,Wyoming,Big Horn,Big Horn,America/Denver
28383,82435,44.82008,-108.93824,Powell,WY,Wyoming,Park,Park|Big Horn,America/Denver
28384,82440,44.71995,-108.86413,Ralston,WY,Wyoming,Park,Park,America/Denver
28385,82441,44.6435,-107.77168,Shell,WY,Wyoming,Big Horn,Big Horn,America/Denver
28386,82442,43.87936,-107.31477,Ten Sleep,WY,Wyoming,Washakie,Washakie,America/Denver
28387,82443,43.72509,-108.47146,Thermopolis,WY,Wyoming,Hot Springs,Hot Springs,America/Denver
28388,82450,44.50527,-109.43548,Wapiti,WY,Wyoming,Park,Park,America/Denver
28389,82501,43.03512,-108.20235,Riverton,WY,Wyoming,Fremont,Fremont,America/Denver
28390,82510,42.99405,-108.59798,Arapahoe,WY,Wyoming,Fremont,Fremont,America/Denver
28391,82512,43.30055,-109.25649,Crowheart,WY,Wyoming,Fremont,Fremont,America/Denver
28392,82513,43.59307,-109.64271,Dubois,WY,Wyoming,Fremont,Fremont,America/Denver
28393,82514,43.04967,-108.95359,Fort Washakie,WY,Wyoming,Fremont,Fremont,America/Denver
28394,82515,42.90373,-108.54265,Hudson,WY,Wyoming,Fremont,Fremont,America/Denver
28395,82516,43.20144,-108.86383,Kinnear,WY,Wyoming,Fremont,Fremont,America/Denver
28396,82520,42.6905,-108.62851,Lander,WY,Wyoming,Fremont,Fremont,America/Denver
28397,82523,43.44312,-108.81411,Pavillion,WY,Wyoming,Fremont,Fremont,America/Denver
28398,82601,43.09718,-106.38744,Casper,WY,Wyoming,Natrona,Natrona,America/Denver
28399,82604,42.85792,-106.76934,Casper,WY,Wyoming,Natrona,Natrona|Carbon,America/Denver
28400,82609,42.80683,-106.18906,Casper,WY,Wyoming,Natrona,Natrona,America/Denver
28401,82620,42.46957,-107.10001,Alcova,WY,Wyoming,Natrona,Natrona|Carbon,America/Denver
28402,82630,43.15275,-107.30617,Arminto,WY,Wyoming,Natrona,Natrona,America/Denver
28403,82633,43.02562,-105.42225,Douglas,WY,Wyoming,Converse,Converse|Niobrara,America/Denver
28404,82635,43.39814,-106.22238,Edgerton,WY,Wyoming,Natrona,Natrona,America/Denver
28405,82636,42.90923,-106.16892,Evansville,WY,Wyoming,Natrona,Natrona|Converse,America/Denver
28406,82637,42.81448,-105.88636,Glenrock,WY,Wyoming,Converse,Converse|Albany,America/Denver
28407,82638,43.11535,-107.34356,Hiland,WY,Wyoming,Natrona,Natrona,America/Denver
28408,82639,43.71545,-106.60918,Kaycee,WY,Wyoming,Johnson,Johnson|Natrona,America/Denver
28409,82640,43.56598,-106.1957,Linch,WY,Wyoming,Johnson,Johnson,America/Denver
28410,82642,43.26261,-107.61967,Lysite,WY,Wyoming,Fremont,Fremont|Natrona,America/Denver
28411,82643,43.44577,-106.26892,Midwest,WY,Wyoming,Natrona,Natrona,America/Denver
28412,82644,42.84306,-106.37618,Mills,WY,Wyoming,Natrona,Natrona,America/Denver
28413,82646,42.99606,-106.826,Natrona,WY,Wyoming,Natrona,Natrona,America/Denver
28414,82648,43.29487,-107.13995,Powder River,WY,Wyoming,Natrona,Natrona,America/Denver
28415,82649,43.29935,-108.05634,Shoshoni,WY,Wyoming,Fremont,Fremont,America/Denver
28416,82701,43.7037,-104.43779,Newcastle,WY,Wyoming,Weston,Weston|Niobrara|Custer|Pennington,America/Denver
28417,82710,44.70768,-104.27047,Aladdin,WY,Wyoming,Crook,Crook,America/Denver
28418,82711,44.70937,-104.45863,Alva,WY,Wyoming,Crook,Crook,America/Denver
28419,82712,44.45337,-104.1216,Beulah,WY,Wyoming,Crook,Crook,America/Denver
28420,82714,44.57159,-104.69965,Devils Tower,WY,Wyoming,Crook,Crook,America/Denver
28421,82715,44.11912,-104.13329,Four Corners,WY,Wyoming,Weston,Weston,America/Denver
28422,82716,44.48073,-105.68543,Gillette,WY,Wyoming,Campbell,Campbell,America/Denver
28423,82718,43.88124,-105.61309,Gillette,WY,Wyoming,Campbell,Campbell,America/Denver
28424,82720,44.79764,-104.67587,Hulett,WY,Wyoming,Crook,Crook,America/Denver
28425,82721,44.49175,-104.9126,Moorcroft,WY,Wyoming,Crook,Crook,America/Denver
28426,82723,43.99627,-104.41398,Osage,WY,Wyoming,Weston,Weston,America/Denver
28427,82725,44.87763,-105.7088,Recluse,WY,Wyoming,Campbell,Campbell,America/Denver
28428,82727,44.32797,-105.19841,Rozet,WY,Wyoming,Campbell,Campbell,America/Denver
28429,82729,44.35171,-104.36139,Sundance,WY,Wyoming,Crook,Crook|Weston,America/Denver
28430,82730,44.04329,-104.69889,Upton,WY,Wyoming,Weston,Weston|Crook,America/Denver
28431,82731,44.82086,-105.28786,Weston,WY,Wyoming,Campbell,Campbell,America/Denver
28432,82732,43.70242,-105.62088,Wright,WY,Wyoming,Campbell,Campbell,America/Denver
28433,82801,44.8445,-106.83968,Sheridan,WY,Wyoming,Sheridan,Sheridan|Big Horn,America/Denver
28434,82831,44.62376,-106.06917,Arvada,WY,Wyoming,Sheridan,Sheridan|Johnson|Campbell,America/Denver
28435,82832,44.60032,-106.79543,Banner,WY,Wyoming,Sheridan,Sheridan|Johnson,America/Denver
28436,82833,44.61987,-107.12312,Big Horn,WY,Wyoming,Sheridan,Sheridan,America/Denver
28437,82834,44.23696,-106.65641,Buffalo,WY,Wyoming,Johnson,Johnson,America/Denver
28438,82835,44.77749,-106.35873,Clearmont,WY,Wyoming,Sheridan,Sheridan,America/Denver
28439,82836,44.78181,-107.50268,Dayton,WY,Wyoming,Sheridan,Sheridan,America/Denver
28440,82837,44.78402,-106.26489,Leiter,WY,Wyoming,Sheridan,Sheridan,America/Denver
28441,82838,44.94529,-107.55832,Parkman,WY,Wyoming,Sheridan,Sheridan,America/Denver
28442,82839,44.92366,-107.15493,Ranchester,WY,Wyoming,Sheridan,Sheridan,America/Denver
28443,82842,44.57674,-106.9288,Story,WY,Wyoming,Sheridan,Sheridan,America/Denver
28444,82844,44.78645,-107.22022,Wolf,WY,Wyoming,Sheridan,Sheridan,America/Denver
28445,82845,44.75848,-106.6739,Wyarno,WY,Wyoming,Sheridan,Sheridan,America/Denver
28446,82901,41.36487,-109.00246,Rock Springs,WY,Wyoming,Sweetwater,Sweetwater,America/Denver
28447,82922,43.13997,-110.38958,Bondurant,WY,Wyoming,Sublette,Sublette,America/Denver
28448,82923,42.65397,-109.46208,Boulder,WY,Wyoming,Sublette,Sublette,America/Denver
28449,82925,43.23145,-109.89264,Cora,WY,Wyoming,Sublette,Sublette|Teton,America/Denver
28450,82929,41.55995,-109.84999,Little America,WY,Wyoming,Sweetwater,Sweetwater,America/Denver
28451,82930,41.00812,-110.63715,Evanston,WY,Wyoming,Uinta,Uinta|Summit,America/Denver
28452,82932,42.25268,-109.35569,Farson,WY,Wyoming,Sweetwater,Sweetwater|Sublette,America/Denver
28453,82933,41.2798,-110.45747,Fort Bridger,WY,Wyoming,Uinta,Uinta,America/Denver
28454,82934,41.60405,-110.01286,Granger,WY,Wyoming,Sweetwater,Sweetwater,America/Denver
28455,82935,41.69097,-109.67217,Green River,WY,Wyoming,Sweetwater,Sweetwater,America/Denver
28456,82936,41.06521,-110.18397,Lonetree,WY,Wyoming,Uinta,Uinta,America/Denver
28457,82937,41.35587,-110.26616,Lyman,WY,Wyoming,Uinta,Uinta,America/Denver
28458,82938,41.14441,-109.7202,McKinnon,WY,Wyoming,Sweetwater,Sweetwater,America/Denver
28459,82939,41.20709,-110.33112,Mountain View,WY,Wyoming,Uinta,Uinta,America/Denver
28460,82941,43.04005,-109.95411,Pinedale,WY,Wyoming,Sublette,Sublette,America/Denver
28461,82942,41.71746,-108.85283,Point Of Rocks,WY,Wyoming,Sweetwater,Sweetwater,America/Denver
28462,82943,41.75462,-109.20805,Reliance,WY,Wyoming,Sweetwater,Sweetwater,America/Denver
28463,82944,41.10152,-110.50675,Robertson,WY,Wyoming,Uinta,Uinta,America/Denver
28464,82945,41.7372,-109.05174,Superior,WY,Wyoming,Sweetwater,Sweetwater,America/Denver
28465,83001,43.51048,-110.46116,Jackson,WY,Wyoming,Teton,Teton|Sublette,America/Denver
28466,83011,43.56136,-110.43683,Kelly,WY,Wyoming,Teton,Teton,America/Denver
28467,83012,43.71497,-110.74201,Moose,WY,Wyoming,Teton,Teton,America/Denver
28468,83013,43.95445,-110.43579,Moran,WY,Wyoming,Teton,Teton,America/Denver
28469,83014,43.45859,-110.93681,Wilson,WY,Wyoming,Teton,Teton,America/Denver
28470,83025,43.59237,-110.83137,Teton Village,WY,Wyoming,Teton,Teton,America/Denver
28471,83101,41.96375,-110.54814,Kemmerer,WY,Wyoming,Lincoln,Lincoln,America/Denver
28472,83110,42.72276,-110.9014,Afton,WY,Wyoming,Lincoln,Lincoln,America/Denver
28473,83111,42.76815,-111.12375,Auburn,WY,Wyoming,Lincoln,Lincoln|Caribou,America/Boise
28474,83112,42.91946,-110.8309,Bedford,WY,Wyoming,Lincoln,Lincoln,America/Denver
28475,83113,42.53213,-110.2569,Big Piney,WY,Wyoming,Sublette,Sublette,America/Denver
28476,83114,42.17611,-110.94517,Cokeville,WY,Wyoming,Lincoln,Lincoln,America/Denver
28477,83115,42.89738,-110.2995,Daniel,WY,Wyoming,Sublette,Sublette,America/Denver
28478,83116,41.77257,-110.53577,Diamondville,WY,Wyoming,Lincoln,Lincoln,America/Denver
28479,83118,43.04943,-111.00229,Etna,WY,Wyoming,Lincoln,Lincoln,America/Denver
28480,83119,42.64397,-110.98825,Fairview,WY,Wyoming,Lincoln,Lincoln,America/Denver
28481,83120,42.93376,-111.13785,Freedom,WY,Wyoming,Lincoln,Lincoln|Caribou,America/Boise
28482,83121,41.82019,-110.53387,Frontier,WY,Wyoming,Lincoln,Lincoln,America/Denver
28483,83122,42.82027,-110.94651,Grover,WY,Wyoming,Lincoln,Lincoln,America/Denver
28484,83123,42.22391,-110.26321,La Barge,WY,Wyoming,Lincoln,Lincoln,America/Denver
28485,83124,41.77054,-110.23093,Opal,WY,Wyoming,Lincoln,Lincoln,America/Denver
28486,83126,42.57962,-110.84472,Smoot,WY,Wyoming,Lincoln,Lincoln,America/Denver
28487,83127,42.95547,-110.96513,Thayne,WY,Wyoming,Lincoln,Lincoln,America/Denver
28488,83128,43.12143,-110.7886,Alpine,WY,Wyoming,Lincoln,Lincoln,America/Denver
28489,83201,42.88941,-112.38464,Pocatello,ID,Idaho,Bannock,Bannock,America/Boise
28490,83202,42.96804,-112.3421,Pocatello,ID,Idaho,Bannock,Bannock|Bingham,America/Boise
28491,83203,43.04244,-112.49594,Fort Hall,ID,Idaho,Bingham,Bingham,America/Boise
28492,83204,42.79655,-112.52767,Pocatello,ID,Idaho,Bannock,Bannock|Power,America/Boise
28493,83209,42.85778,-112.4263,Pocatello,ID,Idaho,Bannock,Bannock,America/Boise
28494,83210,43.01934,-112.86186,Aberdeen,ID,Idaho,Bingham,Bingham,America/Boise
28495,83211,42.7067,-113.01386,American Falls,ID,Idaho,Power,Power|Cassia,America/Boise
28496,83212,42.53357,-112.54199,Arbon,ID,Idaho,Power,Power|Oneida,America/Boise
28497,83213,43.55476,-113.30086,Arco,ID,Idaho,Butte,Butte,America/Boise
28498,83214,42.5452,-112.29039,Arimo,ID,Idaho,Bannock,Bannock,America/Boise
28499,83215,43.443,-112.81224,Atomic City,ID,Idaho,Bingham,Bingham,America/Boise
28500,83217,42.77531,-111.93732,Bancroft,ID,Idaho,Caribou,Caribou,America/Boise
28501,83218,43.31765,-112.16541,Basalt,ID,Idaho,Bingham,Bingham,America/Boise
28502,83220,42.36303,-111.3908,Bern,ID,Idaho,Bear Lake,Bear Lake,America/Boise
28503,83221,43.33607,-112.5451,Blackfoot,ID,Idaho,Bingham,Bingham,America/Boise
28504,83223,42.18399,-111.40858,Bloomington,ID,Idaho,Bear Lake,Bear Lake,America/Boise
28505,83226,44.66892,-114.36489,Challis,ID,Idaho,Custer,Custer|Lemhi,America/Boise
28506,83227,44.24934,-114.50171,Clayton,ID,Idaho,Custer,Custer,America/Boise
28507,83228,42.19562,-112.04029,Clifton,ID,Idaho,Franklin,Franklin,America/Boise
28508,83232,42.13868,-111.97167,Dayton,ID,Idaho,Franklin,Franklin,America/Boise
28509,83233,42.15796,-111.23508,Dingle,ID,Idaho,Bear Lake,Bear Lake,America/Boise
28510,83234,42.41859,-112.09383,Downey,ID,Idaho,Bannock,Bannock,America/Boise
28511,83235,44.60826,-113.8033,Ellis,ID,Idaho,Custer,Custer|Lemhi,America/Boise
28512,83236,43.24319,-111.90323,Firth,ID,Idaho,Bingham,Bingham|Bonneville,America/Boise
28513,83237,42.02704,-111.77523,Franklin,ID,Idaho,Franklin,Franklin,America/Boise
28514,83238,42.33102,-111.1083,Geneva,ID,Idaho,Bear Lake,Bear Lake,America/Boise
28515,83239,42.5063,-111.32836,Georgetown,ID,Idaho,Bear Lake,Bear Lake,America/Boise
28516,83241,42.52145,-111.7597,Grace,ID,Idaho,Caribou,Caribou|Franklin,America/Boise
28517,83243,42.24143,-112.66531,Holbrook,ID,Idaho,Oneida,Oneida,America/Boise
28518,83244,43.95954,-113.11644,Howe,ID,Idaho,Butte,Butte,America/Boise
28519,83245,42.81814,-112.22036,Inkom,ID,Idaho,Bannock,Bannock,America/Boise
28520,83246,42.6111,-112.02926,Lava Hot Springs,ID,Idaho,Bannock,Bannock,America/Boise
28521,83250,42.66732,-112.20433,Mccammon,ID,Idaho,Bannock,Bannock,America/Boise
28522,83251,43.93757,-113.89617,Mackay,ID,Idaho,Custer,Custer,America/Boise
28523,83252,42.19026,-112.45832,Malad City,ID,Idaho,Oneida,Oneida,America/Boise
28524,83253,44.31889,-113.69032,May,ID,Idaho,Lemhi,Lemhi|Custer,America/Boise
28525,83254,42.32833,-111.26807,Montpelier,ID,Idaho,Bear Lake,Bear Lake|Caribou,America/Boise
28526,83255,43.69686,-113.57177,Moore,ID,Idaho,Butte,Butte|Custer,America/Boise
28527,83261,42.21611,-111.42069,Paris,ID,Idaho,Bear Lake,Bear Lake,America/Boise
28528,83262,43.18415,-112.76837,Pingree,ID,Idaho,Bingham,Bingham,America/Boise
28529,83263,42.16883,-111.75706,Preston,ID,Idaho,Franklin,Franklin,America/Boise
28530,83271,42.45794,-112.84559,Rockland,ID,Idaho,Power,Power,America/Boise
28531,83272,42.10496,-111.36387,Saint Charles,ID,Idaho,Bear Lake,Bear Lake,America/Boise
28532,83274,43.35385,-112.09882,Shelley,ID,Idaho,Bingham,Bingham|Bonneville,America/Boise
28533,83276,42.76928,-111.52781,Soda Springs,ID,Idaho,Caribou,Caribou|Bear Lake,America/Boise
28534,83277,43.07036,-112.67626,Springfield,ID,Idaho,Bingham,Bingham,America/Boise
28535,83278,44.37034,-114.89595,Stanley,ID,Idaho,Custer,Custer,America/Boise
28536,83281,42.31041,-111.95988,Swanlake,ID,Idaho,Bannock,Bannock,America/Boise
28537,83283,42.35941,-111.6705,Thatcher,ID,Idaho,Franklin,Franklin,America/Boise
28538,83285,43.09836,-111.28729,Wayan,ID,Idaho,Bonneville,Bonneville|Caribou,America/Boise
28539,83286,42.05319,-112.01483,Weston,ID,Idaho,Franklin,Franklin,America/Boise
28540,83287,42.04658,-111.39806,Fish Haven,ID,Idaho,Bear Lake,Bear Lake,America/Boise
28541,83301,42.39319,-114.52218,Twin Falls,ID,Idaho,Twin Falls,Twin Falls|Jerome,America/Boise
28542,83302,42.12882,-115.00173,Rogerson,ID,Idaho,Twin Falls,Twin Falls|Owyhee,America/Boise
28543,83311,42.3896,-113.55677,Albion,ID,Idaho,Cassia,Cassia,America/Boise
28544,83312,41.97587,-113.65429,Almo,ID,Idaho,Cassia,Cassia|Box Elder,America/Denver
28545,83313,43.35825,-114.25221,Bellevue,ID,Idaho,Blaine,Blaine,America/Boise
28546,83314,42.97655,-114.93933,Bliss,ID,Idaho,Gooding,Gooding|Twin Falls,America/Boise
28547,83316,42.61389,-114.87212,Buhl,ID,Idaho,Twin Falls,Twin Falls|Gooding|Owyhee,America/Boise
28548,83318,42.43678,-113.82129,Burley,ID,Idaho,Cassia,Cassia|Minidoka,America/Boise
28549,83320,43.45232,-113.88364,Carey,ID,Idaho,Blaine,Blaine,America/Boise
28550,83321,42.46494,-114.91335,Castleford,ID,Idaho,Twin Falls,Twin Falls,America/Boise
28551,83322,43.35579,-114.97494,Corral,ID,Idaho,Camas,Camas,America/Boise
28552,83323,42.49418,-113.39076,Declo,ID,Idaho,Cassia,Cassia,America/Boise
28553,83324,42.87836,-114.26586,Dietrich,ID,Idaho,Lincoln,Lincoln,America/Boise
28554,83325,42.58782,-114.24207,Eden,ID,Idaho,Jerome,Jerome,America/Boise
28555,83327,43.48907,-114.80402,Fairfield,ID,Idaho,Camas,Camas,America/Boise
28556,83328,42.57027,-114.61382,Filer,ID,Idaho,Twin Falls,Twin Falls,America/Boise
28557,83330,42.95287,-114.70822,Gooding,ID,Idaho,Gooding,Gooding,America/Boise
28558,83332,42.80193,-114.9205,Hagerman,ID,Idaho,Gooding,Gooding|Twin Falls,America/Boise
28559,83333,43.56677,-114.3155,Hailey,ID,Idaho,Blaine,Blaine,America/Boise
28560,83334,42.43782,-114.28489,Hansen,ID,Idaho,Twin Falls,Twin Falls,America/Boise
28561,83335,42.58125,-114.06715,Hazelton,ID,Idaho,Jerome,Jerome,America/Boise
28562,83336,42.56346,-113.81929,Heyburn,ID,Idaho,Minidoka,Minidoka,America/Boise
28563,83337,43.22691,-115.14703,Hill City,ID,Idaho,Camas,Camas|Elmore,America/Boise
28564,83338,42.72257,-114.43288,Jerome,ID,Idaho,Jerome,Jerome|Gooding|Lincoln,America/Boise
28565,83340,43.77184,-114.58323,Ketchum,ID,Idaho,Blaine,Blaine,America/Boise
28566,83341,42.41952,-114.36962,Kimberly,ID,Idaho,Twin Falls,Twin Falls,America/Boise
28567,83342,42.17776,-113.25127,Malta,ID,Idaho,Cassia,Cassia|Box Elder|Oneida,America/Boise
28568,83344,42.44596,-114.13045,Murtaugh,ID,Idaho,Twin Falls,Twin Falls|Cassia,America/Boise
28569,83346,42.2098,-113.93485,Oakley,ID,Idaho,Cassia,Cassia,America/Boise
28570,83347,42.73394,-113.88079,Paul,ID,Idaho,Minidoka,Minidoka|Jerome|Lincoln,America/Boise
28571,83348,43.25697,-114.10781,Picabo,ID,Idaho,Blaine,Blaine,America/Boise
28572,83349,43.09488,-114.18157,Richfield,ID,Idaho,Lincoln,Lincoln,America/Boise
28573,83350,42.69505,-113.58021,Rupert,ID,Idaho,Minidoka,Minidoka|Cassia|Blaine,America/Boise
28574,83352,43.07068,-114.41161,Shoshone,ID,Idaho,Lincoln,Lincoln|Camas|Blaine,America/Boise
28575,83353,43.6856,-114.33225,Sun Valley,ID,Idaho,Blaine,Blaine,America/Boise
28576,83354,43.66994,-114.32244,Sun Valley,ID,Idaho,Blaine,Blaine,America/Boise
28577,83355,42.75421,-114.72742,Wendell,ID,Idaho,Gooding,Gooding,America/Boise
28578,83401,43.55177,-111.89191,Idaho Falls,ID,Idaho,Bonneville,Bonneville|Jefferson,America/Boise
28579,83402,43.53154,-112.15453,Idaho Falls,ID,Idaho,Bonneville,Bonneville|Jefferson|Bingham,America/Boise
28580,83404,43.42448,-112.01199,Idaho Falls,ID,Idaho,Bonneville,Bonneville,America/Boise
